Q_proj,K_proj,V_proj,Q_mul_k,A_mul_V,Wo_proj,W1_proj,W2_proj,Softmax,Layernorm,GeLU,Allreduce
2.2849966666666666e-05,2.28208e-05,2.28208e-05,0.00013788574545454545,0.0001372113041666667,2.2849966666666666e-05,2.31433e-05,2.2916633333333334e-05,1.2e-05,4.5e-05,4.5e-05,0
1.8166333333333333e-06,1.8166333333333333e-06,1.8166333333333333e-06,0.00011636180606060606,0.00011607786666666668,1.8166333333333333e-06,1.9066333333333335e-06,1.8166333333333333e-06
3.333333333333334e-08,4.1666666666666676e-09,4.1666666666666676e-09,5.239393939393939e-07,1.334375e-07,3.333333333333334e-08,2.366666666666667e-07,1.0000000000000001e-07
2.1e-05,2.1e-05,2.1e-05,2.1e-05,2.1e-05,2.1e-05,2.1e-05,2.1e-05
